time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-25T15:51:19.038Z,31.59325903,-104.5184216,5.540283203000001,2.5,ml,25,83,0.07695726335,0.3,tx,tx2022fwwe,2022-05-28T18:35:36.040Z,"65 km SSW of Whites City, New Mexico",earthquake,2.635981107,1.990141179,0.1,16,reviewed,tx,tx
2022-03-25T15:32:09.192Z,31.6789633,-104.3502584,6.157275391,2.5,ml,16,86,0.07313835685,0.2,tx,tx2022fwvn,2022-05-28T18:35:36.040Z,"55 km S of Whites City, New Mexico",earthquake,1.9069421980000003,2.43565001,0.1,14,reviewed,tx,tx
2022-03-25T07:29:01.223Z,31.5929574,-104.5582206,7.905419922,2.6,ml,22,84,0.09023563698,0.3,tx,tx2022fwfo,2022-05-28T18:35:35.040Z,"66 km NNE of Van Horn, Texas",earthquake,1.910981605,1.686184911,0.1,13,reviewed,tx,tx
2022-03-25T06:44:07.773Z,32.5482,-104.4263,5,2.6,ml,,55,0.479,0.7,us,us7000gx5v,2022-05-28T18:35:35.040Z,"New Mexico",earthquake,4.5,2,0.085,18,reviewed,us,us
2022-03-25T04:28:32.746Z,31.68068532,-104.4049171,6.234399414,3.3,ml,31,52,0.08260476256,0.3,tx,tx2022fvzq,2022-05-28T18:35:35.040Z,"54 km S of Whites City, New Mexico",earthquake,0.9458690999,1.025809701,0.1,14,reviewed,tx,tx
2022-03-25T03:26:03.496Z,31.6749741,-104.3997511,5.745947266,2.6,ml,14,66,0.08635557566,0.2,tx,tx2022fvxp,2022-05-28T18:35:35.040Z,"55 km S of Whites City, New Mexico",earthquake,1.212420678,1.835658729,0.2,8,reviewed,tx,tx
2022-03-25T03:01:58.874Z,31.66909306,-104.4204226,6.799975586,4.6,ml,65,61,0.06850042547,0.2,tx,tx2022fvwu,2022-05-28T18:35:35.040Z,"56 km S of Whites City, New Mexico",earthquake,0.892216658,1.01192887,0.2,38,reviewed,tx,tx
2022-03-24T20:34:24.528Z,31.62078448,-104.5251605,7.082763671999999,2.6,ml,15,88,0.05221893367,0.2,tx,tx2022fvjz,2022-05-28T18:35:34.040Z,"63 km SSW of Whites City, New Mexico",earthquake,2.415534978,1.159666712,0.2,12,reviewed,tx,tx
2022-03-24T13:12:09.848Z,31.66286896,-104.3132511,6.851391602,2.8,ml,13,90,0.04213929706,0.2,tx,tx2022fuvj,2022-05-28T18:35:32.040Z,"57 km S of Whites City, New Mexico",earthquake,1.109054953,1.028973237,0.1,10,reviewed,tx,tx
2022-03-24T12:12:46.703Z,31.58645679,-104.5667564,6.157275391,4,ml,21,83,0.09969142698,0.3,tx,tx2022futk,2022-05-28T18:35:31.040Z,"65 km NNE of Van Horn, Texas",earthquake,2.464450471,1.575147646,0.1,11,reviewed,tx,tx
2022-03-24T07:08:38.682Z,31.97479248,-102.3507765,8.485799154,2.9,ml,29,42,0.03057231909,0.2,tx,tx2022fujk,2022-05-28T18:35:29.040Z,"5 km SSE of Gardendale, Texas",earthquake,1.056180369,0.7831691669,0.2,15,reviewed,tx,tx
2022-03-24T05:35:35.512Z,31.75968336,-104.6289788,7.905419922,2.9,ml,14,103,0.09777683457,0.2,tx,tx2022fugi,2022-05-28T18:35:29.040Z,"51 km SSW of Whites City, New Mexico",earthquake,1.941481124,2.256890204,0.1,13,reviewed,tx,tx
2022-03-24T04:34:48.212Z,31.60933161,-104.5202005,6.414355469,3.1,ml,21,83,0.06163938005,0.2,tx,tx2022fuei,2022-05-28T18:35:29.040Z,"64 km SSW of Whites City, New Mexico",earthquake,1.536417946,1.473534012,0.1,11,reviewed,tx,tx
2022-03-22T17:49:56.249Z,31.60140388,-103.9846357,6.440063477,2.5,ml,18,50,0.1275636303,0.2,tx,tx2022frno,2022-05-28T18:35:25.040Z,"36 km NNW of Toyah, Texas",earthquake,1.21670852,1.462747445,0.1,10,reviewed,tx,tx
2022-03-22T15:26:20.398Z,31.5866649,-104.2126019,6.080151367,2.6,ml,18,70,0.09606195478,0.1,tx,tx2022friu,2022-05-28T18:35:24.040Z,"49 km NW of Toyah, Texas",earthquake,0.8854099428,1.490583185,0.2,13,reviewed,tx,tx
2022-03-21T19:45:07.894Z,31.61338461,-103.9750068,7.57121582,2.8,ml,12,89,0.103590276,0.2,tx,tx2022fpvv,2022-05-28T18:35:23.040Z,"37 km WSW of Mentone, Texas",earthquake,0.7825474753,1.287740867,0.2,13,reviewed,tx,tx
2022-03-19T12:40:05.760Z,31.97296143,-102.3422018,7.214152018,2.8,ml,14,82,0.02416364429,0.1,tx,tx2022flqv,2022-05-28T18:35:18.040Z,"western Texas",earthquake,0.8009630374999999,1.205369056,0.2,10,reviewed,tx,tx
2022-03-18T23:41:59.982Z,31.60261762,-103.9644698,7.494091797,2.5,ml,15,62,0.09223910538,0.2,tx,tx2022fkrd,2022-05-27T14:55:39.040Z,"35 km NNW of Toyah, Texas",earthquake,1.167867481,2.232697416,0.2,20,reviewed,tx,tx
2022-03-18T23:19:39.431Z,31.61090693,-103.9591262,7.494091797,3.1,ml,16,51,0.1111714412,0.2,tx,tx2022fkqk,2022-05-27T14:55:39.040Z,"35 km WSW of Mentone, Texas",earthquake,1.088468137,1.611167613,0.2,10,reviewed,tx,tx
2022-03-18T09:04:12.927Z,31.68003984,-104.3981817,6.620019531,3,ml,15,57,0.08820248838,0.2,tx,tx2022fjoe,2022-05-27T14:55:35.040Z,"54 km S of Whites City, New Mexico",earthquake,1.295282062,1.406264944,0.1,7,reviewed,tx,tx
2022-03-15T16:25:31.739Z,31.64233814,-104.4683398,6.979931641,2.8,ml,15,68,0.03816574666,0.5,tx,tx2022feqg,2022-05-27T14:55:27.040Z,"59 km S of Whites City, New Mexico",earthquake,1.576610387,1.396274053,0.2,9,reviewed,tx,tx
2022-03-14T16:48:35.355Z,31.61168865,-104.2173495,7.494091797,3,ml,17,57,0.07242770395,0.2,tx,tx2022fcvm,2022-05-27T14:55:24.040Z,"52 km NW of Toyah, Texas",earthquake,0.9651734778,1.417687859,0.1,7,reviewed,tx,tx
2022-03-13T05:06:07.372Z,31.53533936,-104.0721465,6.333780924,2.6,ml,17,72,0.1854734107,0.2,tx,tx2022facv,2022-05-27T14:55:21.040Z,"36 km NW of Toyah, Texas",earthquake,1.071894635,3.580060651,0.2,12,reviewed,tx,tx
2022-03-13T04:00:54.356Z,31.52936933,-104.0772932,7.416967772999999,3.4,ml,18,64,0.02060341391,0.2,tx,tx2022faar,2022-05-27T14:55:20.040Z,"35 km NW of Toyah, Texas",earthquake,1.01443577,1.145863638,0.1,10,reviewed,tx,tx
2022-03-12T21:38:47.777Z,31.69290771,-104.3982975,5.797363281,2.6,ml,17,67,0.1156944623,0.3,tx,tx2022ezob,2022-05-27T14:55:20.040Z,"53 km S of Whites City, New Mexico",earthquake,2.590057036,1.913238767,0.1,13,reviewed,tx,tx
2022-03-12T21:11:30.743Z,31.68414439,-104.4030641,6.157275391,3.2,ml,17,58,0.08473400488,0.2,tx,tx2022ezne,2022-05-27T14:55:20.040Z,"54 km S of Whites City, New Mexico",earthquake,1.979231759,2.2967851,0.1,9,reviewed,tx,tx
2022-03-12T15:12:40.558Z,31.69078521,-104.4066239,6.131567383,2.6,ml,16,65,0.08327380158,0.2,tx,tx2022ezbh,2022-05-27T14:55:20.040Z,"53 km S of Whites City, New Mexico",earthquake,1.259652366,1.382330962,0.2,9,reviewed,tx,tx
2022-03-10T01:41:31.649Z,31.60205647,-104.570152,7.905419922,2.9,ml,11,81,0.08913320181,0.3,tx,tx2022eujo,2022-05-14T21:52:26.040Z,"66 km SSW of Whites City, New Mexico",earthquake,2.959830563,2.597706001,0.2,14,reviewed,tx,tx
2022-03-09T06:48:24.692Z,31.64882085,-104.5846513,7.185595703,2.5,ml,13,80,0.07421346243,0.3,tx,tx2022esyf,2022-05-14T21:52:25.040Z,"61 km SSW of Whites City, New Mexico",earthquake,2.742023052,1.72284659,0.1,8,reviewed,tx,tx
2022-03-07T16:56:57.284Z,32.42706299,-102.0785299,7.60542806,2.6,ml,10,68,0.2355105413,0.1,tx,tx2022eqbg,2022-05-14T21:52:21.040Z,"35 km SSW of Los Ybanez, Texas",earthquake,0.8910503475,2.824698126,0.3,9,reviewed,tx,tx
2022-03-07T12:38:43.087Z,31.94641113,-102.3368426,7.189697265999999,2.9,ml,23,47,0.01368116565,0.2,tx,tx2022epss,2022-05-14T21:52:20.040Z,"9 km SSE of Gardendale, Texas",earthquake,0.9417635087,0.6879535198,0.1,11,reviewed,tx,tx
2022-03-07T04:38:34.925Z,31.67535254,-104.4121362,6.722851562,3.1,ml,18,56,0.07586284795,0.3,tx,tx2022epcw,2022-05-14T21:52:20.040Z,"55 km S of Whites City, New Mexico",earthquake,1.425473305,1.709942252,0.1,9,reviewed,tx,tx
2022-03-06T23:11:00.308Z,31.64698064,-104.3187735,6.362939453,2.7,ml,17,60,0.05213553953,0.3,tx,tx2022eosb,2022-05-14T21:52:19.040Z,"58 km S of Whites City, New Mexico",earthquake,1.493331815,2.534672705,0.2,10,reviewed,tx,tx
2022-03-06T03:23:33.356Z,31.68038997,-104.4148741,6.877099609,2.9,ml,16,52,0.07417108504,0.2,tx,tx2022enex,2022-05-14T21:52:18.040Z,"55 km S of Whites City, New Mexico",earthquake,1.276974892,1.415873733,0.1,8,reviewed,tx,tx
2022-03-05T03:56:10.141Z,31.6625934,-104.3210536,7.391259766,3.3,ml,21,59,0.04871648098,0.2,tx,tx2022elkn,2022-05-14T21:52:16.040Z,"57 km S of Whites City, New Mexico",earthquake,1.119940642,1.168911276,0.1,10,reviewed,tx,tx
2022-03-05T01:16:51.527Z,31.66011153,-104.3132288,7.416967772999999,4.3,ml,18,59,0.04278029156,0.2,tx,tx2022elfg,2022-05-14T21:52:16.040Z,"57 km S of Whites City, New Mexico",earthquake,1.046857661,1.073622356,0.2,8,reviewed,tx,tx
2022-03-04T09:07:22.416Z,31.59719319,-104.0066693,7.674047852000001,3.1,ml,19,51,0.07435612243,0.2,tx,tx2022ejzg,2022-05-07T21:32:50.040Z,"37 km NNW of Toyah, Texas",earthquake,0.7807061758,1.094936931,0.2,8,reviewed,tx,tx
2022-03-03T03:01:58.782Z,31.99610752,-103.8497775,8.085375977,2.8,ml,25,48,0.07026951548,0.2,tx,tx2022ehrs,2022-05-07T21:32:44.040Z,"32 km SE of Malaga, New Mexico",earthquake,1.031276873,1.316309726,0.1,14,reviewed,tx,tx
2022-03-01T10:28:50.811Z,31.67128354,-104.4018711,6.671435547,2.7,ml,17,59,0.0843563144,0.3,tx,tx2022eepk,2022-05-07T21:32:40.040Z,"55 km S of Whites City, New Mexico",earthquake,1.307784833,1.178995957,0.1,9,reviewed,tx,tx
2022-02-28T03:04:17.812Z,31.6062943,-104.3208634,7.314135742,2.6,ml,15,77,0.08097669242,0.2,tx,tx2022ecfh,2022-05-07T21:32:36.040Z,"59 km WNW of Toyah, Texas",earthquake,1.131163555,1.431120859,0.1,13,reviewed,tx,tx
2022-02-28T00:52:23.570Z,31.76048572,-104.6429978,4.923291016,3,ml,16,93,0.1097437522,0.2,tx,tx2022ecax,2022-05-07T21:32:36.040Z,"52 km SSW of Whites City, New Mexico",earthquake,2.000909307,2.132983524,0.1,7,reviewed,tx,tx
2022-02-27T11:31:15.007Z,31.66013658,-104.3089231,7.519799805,2.9,ml,20,59,0.03924976657,0.2,tx,tx2022ebam,2022-05-07T21:32:35.040Z,"57 km S of Whites City, New Mexico",earthquake,0.9755456959,0.8917992794,0.1,12,reviewed,tx,tx
2022-02-27T08:41:20.278Z,31.67488942,-104.4126703,7.288427734,3.1,ml,17,56,0.07536933037,0.3,tx,tx2022eauw,2022-05-07T21:32:34.040Z,"55 km S of Whites City, New Mexico",earthquake,1.244346095,1.592987272,0.1,7,reviewed,tx,tx
2022-02-24T08:25:31.434Z,31.70796236,-104.5443737,6.157275391,2.6,ml,17,120,0.05182056914,0.3,tx,tx2022dvhw,2022-05-04T13:40:17.040Z,"54 km SSW of Whites City, New Mexico",earthquake,4.948934435,1.505970574,0.2,11,reviewed,tx,tx
2022-02-23T05:41:19.445Z,31.6485,-104.4093,3.06,2.6,ml,,64,0.08,0.88,us,us7000gn4l,2022-05-04T13:40:00.040Z,"58 km S of Whites City, New Mexico",earthquake,1.7,4,0.06,36,reviewed,us,us
2022-02-22T22:24:22.174Z,31.59793884,-104.3721635,6.877099609,2.5,ml,15,76,0.1175291677,0.2,tx,tx2022dssn,2022-05-04T13:39:54.040Z,"63 km WNW of Toyah, Texas",earthquake,2.551148246,3.177925183,0.2,12,reviewed,tx,tx
2022-02-22T15:25:15.377Z,31.65894844,-104.3156415,10.37338867,2.5,ml,13,68,0.1581319552,0.2,tx,tx2022dses,2022-05-04T13:39:48.040Z,"57 km S of Whites City, New Mexico",earthquake,1.181630055,2.360566579,0.2,13,reviewed,tx,tx
2022-02-22T12:50:28.851Z,31.66328751,-104.3202519,6.131567383,3,ml,19,59,0.04791907714,0.2,tx,tx2022drzp,2022-05-04T13:39:46.040Z,"57 km S of Whites City, New Mexico",earthquake,1.1421976140000003,1.055593826,0.1,10,reviewed,tx,tx
2022-02-22T11:52:54.608Z,31.68902986,-104.3193851,7.519799805,2.9,ml,19,50,0.04961745417,0.2,tx,tx2022drxr,2022-05-04T13:39:45.040Z,"54 km S of Whites City, New Mexico",earthquake,1.0833273459999997,1.001433673,0.1,9,reviewed,tx,tx
2022-02-20T13:35:56.011Z,31.66585924,-104.3878268,7.082763671999999,2.9,ml,16,61,0.09632829887,0.2,tx,tx2022dokb,2022-05-04T13:38:57.040Z,"56 km S of Whites City, New Mexico",earthquake,1.081426059,1.715995106,0.1,9,reviewed,tx,tx
2022-02-19T21:22:41.302Z,31.66877305,-104.3630911,6.157275391,2.5,ml,12,86,0.0837576842,0.2,tx,tx2022dndz,2022-05-04T13:38:42.040Z,"56 km S of Whites City, New Mexico",earthquake,1.322250042,1.507063165,0.1,8,reviewed,tx,tx
2022-02-19T01:47:56.515Z,31.6577834,-104.3565376,7.391259766,2.6,ml,10,87,0.07934410171,0.3,tx,tx2022dlrf,2022-05-04T13:38:32.040Z,"57 km S of Whites City, New Mexico",earthquake,1.424761578,1.522402057,0.2,12,reviewed,tx,tx
2022-02-19T00:38:53.467Z,31.66410315,-104.3748927,5.848779297,3.5,ml,20,62,0.09407362225,0.2,tx,tx2022dlox,2022-05-04T13:38:31.040Z,"56 km S of Whites City, New Mexico",earthquake,1.103958845,1.450930447,0.1,10,reviewed,tx,tx
2022-02-17T22:33:35.509Z,31.91619873,-102.0206507,9.121622721,2.6,ml,25,52,0.182609577,0.2,tx,tx2022djph,2022-04-30T14:18:24.040Z,"10 km SSE of Midland, Texas",earthquake,1.443978288,1.165124021,0.1,15,reviewed,tx,tx
2022-02-14T23:29:28.209Z,32.06268311,-102.2371618,8.436889647999998,3.2,ml,19,53,0.06351303581,0.1,tx,tx2022deeq,2022-04-30T14:18:14.040Z,"14 km ENE of Gardendale, Texas",earthquake,0.4828500035,0.7814039969,0.1,12,reviewed,tx,tx
2022-02-14T23:17:50.685Z,31.67257379,-104.4153407,7.237011719,2.8,ml,16,69,0.07293855663,0.3,tx,tx2022deeh,2022-04-30T14:18:13.040Z,"55 km S of Whites City, New Mexico",earthquake,1.788661521,1.700987847,0.2,13,reviewed,tx,tx
2022-02-14T17:53:00.619Z,31.6179215,-104.1132912,6.131567383,2.8,ml,17,52,0.08483253384,0.3,tx,tx2022ddtn,2022-04-30T14:18:12.040Z,"45 km NW of Toyah, Texas",earthquake,0.7905052199,1.297917103,0.1,7,reviewed,tx,tx
2022-02-13T23:44:17.340Z,31.70722294,-104.6369925,5.231787109,2.9,ml,21,88,0.1140306713,0.3,tx,tx2022dcjq,2022-04-30T14:18:10.040Z,"57 km SSW of Whites City, New Mexico",earthquake,1.539182388,1.905401392,0.1,10,reviewed,tx,tx
2022-02-13T20:17:58.587Z,31.66857506,-104.3943105,7.699755859,2.8,ml,17,60,0.09076029741,0.3,tx,tx2022dccu,2022-04-30T14:18:08.040Z,"56 km S of Whites City, New Mexico",earthquake,1.223237016,1.195712315,0.1,9,reviewed,tx,tx
2022-02-13T15:34:53.483Z,31.6695081,-104.3921656,7.596923828000001,3.5,ml,19,59,0.09259288127,0.3,tx,tx2022dbtm,2022-04-30T14:18:07.040Z,"56 km S of Whites City, New Mexico",earthquake,1.431980963,1.29293484,0.1,11,reviewed,tx,tx
2022-02-13T15:14:33.413Z,31.67114254,-104.3881429,7.468383789,2.5,ml,19,66,0.09605088394,0.2,tx,tx2022dbsw,2022-04-30T14:18:07.040Z,"55 km S of Whites City, New Mexico",earthquake,1.178271793,1.505264113,0.1,10,reviewed,tx,tx
2022-02-13T14:31:50.560Z,31.66401406,-104.388887,5.128955078,2.7,ml,12,70,0.09549678849,0.1,tx,tx2022dbrk,2022-04-30T14:18:07.040Z,"56 km S of Whites City, New Mexico",earthquake,1.160024102,1.931518902,0.1,7,reviewed,tx,tx
2022-02-13T12:59:18.729Z,31.67184397,-104.386265,5.488867188,2.6,ml,16,69,0.0976717547,0.2,tx,tx2022dboi,2022-04-30T14:18:06.040Z,"55 km S of Whites City, New Mexico",earthquake,1.904894187,3.27113305,0.2,19,reviewed,tx,tx
2022-02-13T11:15:58.486Z,31.67790378,-104.37286,6.157275391,2.8,ml,14,59,0.09224967396,0.2,tx,tx2022dbkz,2022-04-30T14:18:06.040Z,"55 km S of Whites City, New Mexico",earthquake,1.496003141,1.665210635,0.1,7,reviewed,tx,tx
2022-02-13T11:05:37.351Z,31.67236859,-104.3760417,7.288427734,3,ml,19,57,0.09475163282,0.2,tx,tx2022dbkq,2022-04-30T14:18:06.040Z,"55 km S of Whites City, New Mexico",earthquake,1.104698011,1.089448584,0.1,8,reviewed,tx,tx
2022-02-13T11:03:32.274Z,31.67881614,-104.3739447,6.260107422,3,ml,12,68,0.09323810142,0.3,tx,tx2022dbkn,2022-04-30T14:18:06.040Z,"55 km S of Whites City, New Mexico",earthquake,1.694308258,1.976204912,0.1,7,reviewed,tx,tx
2022-02-13T11:02:15.597Z,31.67437675,-104.38548,7.416967772999999,4.2,ml,55,56,0.09845587274,0.2,tx,tx2022dbkm,2022-04-30T14:18:06.040Z,"55 km S of Whites City, New Mexico",earthquake,0.777909334,0.8323677907,0.1,29,reviewed,tx,tx
2022-02-13T05:11:52.128Z,31.66774561,-104.3803075,7.185595703,3.5,ml,15,60,0.09846342032,0.3,tx,tx2022dayy,2022-04-30T14:18:05.040Z,"56 km S of Whites City, New Mexico",earthquake,1.426579041,1.529978387,0.1,7,reviewed,tx,tx
2022-02-13T05:10:28.356Z,31.67164338,-104.3816876,7.622631836000001,3.7,ml,20,58,0.09956208986,0.3,tx,tx2022dayw,2022-04-30T14:18:05.040Z,"55 km S of Whites City, New Mexico",earthquake,1.108215867,1.109219289,0.1,10,reviewed,tx,tx
2022-02-13T04:01:23.810Z,31.67209952,-104.3822299,7.262719727000001,2.9,ml,20,58,0.1000254221,0.2,tx,tx2022dawp,2022-04-30T14:18:04.040Z,"55 km S of Whites City, New Mexico",earthquake,1.112424138,1.097014069,0.1,10,reviewed,tx,tx
2022-02-12T11:50:01.271Z,31.67227936,-104.3900371,5.643115234,2.8,ml,15,58,0.09447363096,0.1,tx,tx2022czqo,2022-04-30T14:18:02.040Z,"55 km S of Whites City, New Mexico",earthquake,1.264562458,1.857856757,0.1,9,reviewed,tx,tx
2022-02-11T16:42:00.406Z,31.67579431,-104.4148319,7.391259766,3.2,ml,21,56,0.0736160125,0.3,tx,tx2022cyer,2022-04-19T17:40:02.040Z,"55 km S of Whites City, New Mexico",earthquake,1.200832629,1.184615205,0.1,10,reviewed,tx,tx
2022-02-11T13:43:20.813Z,31.6685959,-104.3910809,6.979931641,3,ml,17,60,0.09351361519,0.3,tx,tx2022cxyu,2022-04-19T17:39:54.040Z,"56 km S of Whites City, New Mexico",earthquake,1.467633913,1.470853509,0.1,9,reviewed,tx,tx
2022-02-10T21:31:01.099Z,31.66640728,-104.4438132,6.260107422,2.5,ml,24,65,0.0486077253,0.3,tx,tx2022cwss,2022-04-19T17:39:46.040Z,"56 km S of Whites City, New Mexico",earthquake,1.580291517,1.224574345,0.1,13,reviewed,tx,tx
2022-02-07T12:19:37.753Z,31.929,-102.3047,5,2.7,mb_lg,,33,0.005,0.64,us,us7000gitr,2022-04-19T17:38:58.040Z,"10 km NNE of Odessa, Texas",earthquake,1.3,1.7,0.08,44,reviewed,us,us
2022-02-04T06:57:19.250Z,31.925354,-102.314334,8.436889647999998,3,ml,20,52,0.01224003018,0.2,tx,tx2022ckqw,2022-11-17T00:49:58.716Z,"10 km NNE of Odessa, Texas",earthquake,0.9616455752,0.6744850666,0.1,10,reviewed,tx,tx
2022-02-04T01:32:18.844Z,31.64738647,-104.5916319,11.14462891,2.5,ml,9,163,0.124578111,0.3,tx,tx2022ckgd,2022-04-15T17:57:17.040Z,"62 km SSW of Whites City, New Mexico",earthquake,3.550385804,3.164420313,0.3,6,reviewed,tx,tx
2022-02-02T02:06:53.950Z,31.94915771,-102.3207651,5.25777181,2.5,ml,23,140,0.2584055247,0.2,tx,tx2022cgqh,2022-04-15T17:57:12.040Z,"9 km SE of Gardendale, Texas",earthquake,1.551963396,1.597671293,0.1,15,reviewed,tx,tx
2022-01-31T09:36:33.557Z,31.97845459,-102.3357708,8.681437174,2.7,ml,19,44,0.0260164056,0.1,tx,tx2022cdoc,2022-04-15T17:57:07.040Z,"6 km SE of Gardendale, Texas",earthquake,0.8067331542000001,0.610666967,0.1,7,reviewed,tx,tx
2022-01-30T15:55:19.794Z,31.66599622,-104.501944,7.391259766,2.6,ml,34,77,0.002793701396,0.3,tx,tx2022ccfc,2022-04-15T17:57:05.040Z,"57 km SSW of Whites City, New Mexico",earthquake,1.612748028,1.204908068,0.1,17,reviewed,tx,tx
2022-01-30T06:14:05.264Z,31.93725586,-102.3346989,8.314615885,2.5,ml,23,40,0.01955851576,0.2,tx,tx2022cbly,2022-04-15T17:57:05.040Z,"10 km SSE of Gardendale, Texas",earthquake,0.6787878271,0.5872964659,0.2,10,reviewed,tx,tx
2022-01-28T18:21:44.061Z,31.94366455,-102.3314834,8.192342122,3.1,ml,28,40,0.01263084069,0.2,tx,tx2022bysy,2022-04-09T20:19:15.040Z,"9 km SSE of Gardendale, Texas",earthquake,0.8725690837,0.6335057804,0.1,13,reviewed,tx,tx
2022-01-28T16:23:21.528Z,31.6167162,-104.3456961,7.622631836000001,2.6,ml,31,62,0.08814631662,0.3,tx,tx2022bypa,2022-04-09T20:19:15.040Z,"62 km S of Whites City, New Mexico",earthquake,1.081552873,1.205106373,0.1,14,reviewed,tx,tx
2022-01-28T12:08:20.579Z,31.72378947,-104.3476766,7.57121582,2.9,ml,20,60,0.08558253906,0.3,tx,tx2022bygp,2022-04-09T20:19:14.040Z,"50 km S of Whites City, New Mexico",earthquake,1.148032375,1.126459405,0.1,10,reviewed,tx,tx
2022-01-28T11:37:13.589Z,31.59538051,-104.21589,7.622631836000001,2.9,ml,17,57,0.08704088176,0.2,tx,tx2022byfo,2022-04-09T20:19:14.040Z,"western Texas",earthquake,0.9282808567,1.355966558,0.2,7,reviewed,tx,tx
2022-01-28T10:23:37.233Z,31.70753413,-103.995351,7.622631836000001,2.5,ml,16,44,0.03891519493,0.2,tx,tx2022byde,2022-04-09T20:19:14.040Z,"",earthquake,0.9459380009,0.711879123,0.1,7,reviewed,tx,tx
2022-01-25T22:05:52.756Z,31.9418335,-102.3336271,7.703247069999999,2.6,ml,22,55,0.01515000595,0.2,tx,tx2022btnv,2022-04-09T20:19:03.040Z,"9 km SSE of Gardendale, Texas",earthquake,0.8040572437,0.6307613011999998,0.1,9,reviewed,tx,tx
2022-01-25T07:18:10.925Z,31.93084717,-102.3336271,7.801066081,2.7,ml,26,44,0.02232989098,0.2,tx,tx2022bskn,2022-04-09T20:19:01.040Z,"9 km NNE of Odessa, Texas",earthquake,1.011470106,0.6087433786,0.1,10,reviewed,tx,tx
2022-01-24T19:37:55.670Z,31.68008664,-104.4259078,7.262719727000001,3,ml,20,52,0.06484789741,0.3,tx,tx2022brnk,2022-04-09T20:18:59.040Z,"55 km S of Whites City, New Mexico",earthquake,1.17730983,1.047657836,0.1,10,reviewed,tx,tx
2022-01-24T12:50:48.058Z,31.6119509,-104.3357036,7.288427734,2.5,ml,18,62,0.08494698808,0.3,tx,tx2022bqzz,2022-04-09T20:18:57.040Z,"61 km WNW of Toyah, Texas",earthquake,1.446830283,1.414432582,0.2,7,reviewed,tx,tx
2022-01-24T08:26:24.153Z,31.65271041,-104.4638661,6.491479492,3.5,ml,35,66,0.03526088626,0.2,tx,tx2022bqrg,2022-04-09T20:18:57.040Z,"58 km S of Whites City, New Mexico",earthquake,1.45727004,0.9920450663,0.1,17,reviewed,tx,tx
2022-01-23T20:51:42.846Z,31.68110245,-104.4113813,7.57121582,3.2,ml,38,52,0.07722440136,0.3,tx,tx2022bpuj,2022-04-09T20:18:55.040Z,"54 km S of Whites City, New Mexico",earthquake,0.8282077615,1.057349039,0.1,19,reviewed,tx,tx
2022-01-23T14:39:22.225Z,31.68373034,-104.3960613,7.442675781,2.8,ml,35,51,0.0905383784,0.2,tx,tx2022bpic,2022-04-09T20:18:54.040Z,"54 km S of Whites City, New Mexico",earthquake,0.8312686764,0.9112620756,0.1,18,reviewed,tx,tx
2022-01-21T12:59:34.357Z,31.67671232,-104.3795789,7.519799805,3.3,ml,36,55,0.09789568326,0.2,tx,tx2022blnu,2022-11-16T22:01:52.873Z,"55 km S of Whites City, New Mexico",earthquake,0.9087192477,1.151815376,0.1,19,reviewed,tx,tx
2022-01-20T19:09:58.585Z,31.61722787,-104.3370925,7.057055663999999,2.5,ml,34,62,0.0821976969,0.3,tx,tx2022bkem,2022-04-01T17:40:22.040Z,"61 km WNW of Toyah, Texas",earthquake,1.00856988,1.003527629,0.1,14,reviewed,tx,tx
2022-01-20T18:11:08.102Z,31.71731302,-104.2759914,7.57121582,2.6,ml,37,58,0.04274072071,0.2,tx,tx2022bkco,2022-04-01T17:40:22.040Z,"51 km S of Whites City, New Mexico",earthquake,0.6211228747,0.540106661,0.1,19,reviewed,tx,tx
2022-01-19T02:30:08.986Z,31.67129565,-104.3639203,7.365551758,2.9,ml,38,58,0.08441606252,0.2,tx,tx2022bhca,2022-04-01T17:40:18.040Z,"55 km S of Whites City, New Mexico",earthquake,0.7767378575,0.8768919743,0.1,18,reviewed,tx,tx
2022-01-18T13:09:58.246Z,31.64010963,-104.3897507,5.334619141,2.7,ml,37,63,0.09886982569,0.3,tx,tx2022bgbp,2022-04-01T17:40:16.040Z,"59 km S of Whites City, New Mexico",earthquake,1.335864829,1.312482133,0.1,19,reviewed,tx,tx
2022-01-18T12:31:47.890Z,31.59490639,-104.0034312,7.519799805,2.8,ml,17,54,0.07402302508,0.1,tx,tx2022bgaj,2022-04-01T17:40:16.040Z,"36 km NNW of Toyah, Texas",earthquake,0.6912933887,0.7811892664,0.1,7,reviewed,tx,tx
2022-01-18T10:31:16.994Z,32.44445801,-102.0796018,1.809651693,3,ml,46,59,0.25437889,0.3,tx,tx2022bfwj,2022-04-01T17:40:16.040Z,"34 km SSW of Los Ybanez, Texas",earthquake,1.139336324,0.9685572483,0.1,27,reviewed,tx,tx
2022-01-16T05:46:22.539Z,31.6063971,-104.3421127,6.157275391,2.7,ml,21,62,0.1489619131,0.3,tx,tx2022bbvz,2022-04-01T17:40:12.040Z,"61 km WNW of Toyah, Texas",earthquake,1.281381203,1.916530534,0.1,11,reviewed,tx,tx
